0.582,0.971,8,-4.137,1,0.317,0.000291,0.813,0.322,0.441,154.242,140248,4,8254,Snort Cocaine for Jesus
0.909,0.886,8,-3.83,1,0.0728,0.0441,0.00105,0.112,0.431,139.944,153471,4,8255,Hxly Ghx$t
0.566,0.558,9,-6.906,1,0.0295,0.0936,0.94,0.371,0.0556,132.955,117072,4,8256,Man Down
0.803,0.949,2,-4.723,1,0.264,0.0218,0,0.298,0.593,169.972,149647,4,8257,Carnivore X
0.896,0.627,1,-6.281,1,0.061,0.00378,0,0.321,0.186,130.057,118151,4,8258,Overload
0.799,0.548,1,-7.241,1,0.154,0.0605,0.000308,0.58,0.376,139.922,167877,4,8259,XMG
0.726,0.582,8,-10.806,0,0.068,0.0333,0.00633,0.0762,0.0419,105.016,176072,4,8260,He Lives Through Me
0.729,0.719,10,-5.248,0,0.0395,0.0808,0.106,0.273,0.218,144.078,130945,4,8261,BLACK CHERRY
0.908,0.701,9,-6.186,1,0.159,0.0345,0.00957,0.121,0.712,152.052,103125,4,8262,Darth Vader
0.779,0.778,9,-4.906,1,0.0516,0.147,0.00108,0.0926,0.384,164.002,90731,4,8263,WOAH
0.823,0.737,8,-8.548,1,0.289,0.0206,0,0.0787,0.449,174.535,135227,4,8264,7
0.754,0.82,1,-5.204,0,0.325,0.222,0,0.0891,0.336,124.985,172800,4,8265,MOP
0.516,0.878,9,-4.101,1,0.292,0.0692,0.0132,0.392,0.306,174.965,132500,4,8266,Johnny Cash
0.632,0.878,2,-8.267,0,0.352,0.318,0,0.355,0.438,140.082,165236,4,8267,I'm GoD
0.702,0.47,2,-11.574,1,0.0632,0.23,0.000538,0.337,0.108,127.993,124186,4,8268,I'm a Captain Not a Lover
0.711,0.773,0,-5.292,1,0.342,0.459,0,0.664,0.69,149.122,132375,4,8269,WHO?
0.852,0.629,3,-7.803,0,0.0695,0.294,0,0.0814,0.578,117.999,141187,4,8270,Band Club
0.838,0.803,11,-3.638,0,0.0442,0.00604,0.00321,0.324,0.622,147.972,137900,4,8271,All That Glitters Is Not Gold, But It's Still Damn Beautiful
0.567,0.297,5,-17.703,0,0.042,0.544,0.805,0.111,0.0684,168.61,241737,4,8272,TheHealingFields
0.921,0.477,0,-9.732,1,0.132,0.156,0.0237,0.116,0.133,120.019,200544,4,8273,I'm That Nigga (feat. Lil Gnar)
0.845,0.674,10,-7.133,0,0.377,0.00151,0,0.439,0.712,123.985,190000,4,8274,Threatz (feat. Yung Simmie & Robb Bank$)
0.929,0.464,8,-7.4,1,0.385,0.0395,0.000016,0.192,0.175,187.872,204265,4,8275,CHOPPA DOWN
0.744,0.583,5,-14.098,1,0.32,0.459,0.000019,0.0809,0.68,150.007,192053,4,8276,Miss Me When I'm Gone
0.666,0.693,1,-3.638,1,0.199,0.047,0,0.115,0.132,159.972,219754,4,8277,Conscience (feat. Future)
0.715,0.522,1,-4.69,1,0.151,0.235,0,0.389,0.233,158.026,271154,4,8278,Kelly K
0.764,0.492,0,-9.892,0,0.25,0.0591,0,0.15,0.174,163.622,155559,4,8279,Gwuap Up
0.497,0.613,10,-8.337,0,0.385,0.282,0,0.0948,0.404,125.521,198149,4,8280,Bonnie & Clyde
0.883,0.635,0,-6.284,0,0.299,0.0307,0,0.114,0.542,129.042,151482,4,8281,Big Boy Diamonds (feat. Kodak Black & London on Da Track)
0.596,0.481,9,-8.676,1,0.353,0.0345,0,0.197,0.277,104.984,210440,4,8282,That's on You
0.726,0.804,8,-5.182,1,0.307,0.339,0,0.735,0.551,144.064,120000,4,8283,Emotionless (Outro)
0.941,0.82,8,-5.146,1,0.195,0.00363,0.011,0.0999,0.821,135.913,169870,4,8284,Pop My Shit
0.799,0.649,10,-7.191,0,0.304,0.0262,0.427,0.119,0.57,159.961,175984,4,8285,BUSSDOWN
0.792,0.441,7,-10.39,1,0.154,0.365,0,0.105,0.602,188.01,164067,4,8286,Blue Jays
0.825,0.845,5,-8.201,1,0.169,0.265,0,0.0967,0.786,160.004,216000,4,8287,Tunnel of Love - Remix
0.755,0.552,9,-5.604,1,0.288,0.0967,0,0.158,0.402,153.157,193973,4,8288,FlatBed Freestyle
0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,238307,4,8289,L$D
0.818,0.528,10,-7.502,0,0.173,0.0651,0,0.114,0.108,197.938,155049,4,8290,Down For Me
0.965,0.553,11,-9.091,0,0.222,0.0347,0.0000108,0.0777,0.322,112.001,129869,4,8291,Whistle
0.717,0.471,1,-6.224,1,0.139,0.0133,0,0.114,0.0812,152.01,191112,4,8292,Flawless
0.853,0.514,0,-5.445,0,0.246,0.000909,0.0222,0.185,0.679,129.963,162527,4,8293,Hell Shell
0.808,0.566,6,-9.8,0,0.32,0.147,0.000001,0.137,0.675,151.875,157895,4,8294,Party (feat. Smokepurpp)
0.765,0.846,4,-6.798,1,0.191,0.0425,0,0.359,0.891,198.916,193045,4,8295,U Feel Me (feat. Mistah F.A.B)
0.703,0.661,6,-3.885,1,0.0539,0.0517,0,0.34,0.495,149.906,249240,4,8296,Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)
0.517,0.705,6,-8.205,0,0.364,0.0751,0,0.128,0.584,175.906,239320,4,8297,Wet Dreamz
0.805,0.562,6,-8.991,1,0.286,0.158,0,0.108,0.324,206.032,130480,4,8298,Vibes (feat. Slimmy B & Yhung T.O.)
0.874,0.727,8,-7.689,1,0.0777,0.09,0.000006,0.0759,0.427,197.94,214160,4,8299,Smile (Living My Best Life) (feat. Snoop Dogg, Ball Greezy & Midnight Star)
0.635,0.677,10,-5.548,1,0.0909,0.161,0,0.154,0.253,189.9,213733,4,8300,Single Again
0.732,0.799,1,-1.091,1,0.228,0.014,0,0.679,0.612,159.988,102060,4,8301,Fuck Your Culture
0.805,0.719,8,-7.643,1,0.324,0.0288,0,0.327,0.906,137.096,135766,4,8302,1997 DIANA
0.715,0.617,11,-5.558,0,0.242,0.1,0.000004,0.186,0.289,176.108,130929,4,8303,If I'm Lyin, I'm Flyin
0.747,0.561,1,-11.209,1,0.285,0.152,0,0.09,0.505,191.958,151160,4,8304,100
0.713,0.602,4,-8.75,0,0.171,0.0227,0.0086,0.171,0.715,179.99,149500,4,8305,BlindSide 2
0.943,0.461,5,-6.066,1,0.115,0.025,0,0.0846,0.149,130.002,162267,4,8306,Outstanding
0.895,0.504,6,-7.827,0,0.25,0.0188,0,0.1,0.708,165.048,152843,4,8307,Bank
0.838,0.439,0,-10.913,0,0.298,0.0757,0,0.123,0.291,160.008,156000,4,8308,Stoop Kids (feat. Fetty Wap)
0.777,0.662,7,-8.393,1,0.27,0.536,0.000005,0.593,0.634,111.13,201733,4,8309,Photosynthesis
0.781,0.54,8,-9.561,0,0.0557,0.144,0,0.458,0.632,120.056,177136,4,8310,Gilligan
0.823,0.526,1,-10.286,1,0.168,0.14,0.000379,0.186,0.269,194.076,159765,4,8311,The Shit
0.572,0.944,9,-4.612,1,0.196,0.00729,0,0.691,0.576,133.027,92131,4,8312,Fucked Up
0.795,0.453,1,-10.925,1,0.378,0.237,0.000347,0.164,0.238,126.087,152451,4,8313,Roses, Ashes
0.783,0.563,2,-8.132,1,0.276,0.537,0,0.392,0.517,132.155,203372,4,8314,Smile
0.925,0.31,11,-6.531,0,0.291,0.123,0,0.0931,0.291,121.927,145507,4,8315,All Mine
0.952,0.722,8,-5.459,1,0.19,0.0379,0.000428,0.119,0.759,130.011,230320,4,8316,Lotto
0.766,0.522,0,-6.713,1,0.299,0.424,0,0.459,0.373,120.011,217213,4,8317,Pinata
0.69,0.885,1,-4.977,1,0.318,0.0822,0,0.136,0.775,152.11,134215,4,8318,Outbreak
0.736,0.835,8,-1.296,1,0.0604,0.00922,0,0.141,0.144,145.994,147962,4,8319,Lone Ranger
0.665,0.618,8,-10.345,1,0.117,0.218,0,0.141,0.548,163.002,262113,4,8320,Crazy Stupid Luv
0.845,0.877,11,-6.62,0,0.0869,0.0628,0.724,0.718,0.272,118.319,154827,4,8321,No Jump Shot
0.784,0.568,6,-11.518,0,0.391,0.012,0.0000138,0.656,0.694,146.461,155141,4,8322,Kill Everybody
0.86,0.754,1,-7.975,1,0.0919,0.0479,0.35,0.111,0.811,144.04,146782,4,8323,In the Life
0.641,0.454,8,-13.693,1,0.0632,0.0137,0.000305,0.0832,0.178,165.053,186254,4,8324,Grind Mode
0.283,0.902,10,-2.057,0,0.297,0.0213,0,0.663,0.577,170.532,282360,4,8325,Don't Cry
0.557,0.833,8,-5.436,0,0.247,0.061,0,0.0681,0.892,160.402,199014,4,8326,Graves
0.543,0.972,7,-0.859,1,0.466,0.265,0,0.432,0.704,186.184,216782,4,8327,Who Got Gunz
0.412,0.906,2,-5.278,1,0.385,0.0349,0,0.123,0.398,166.896,205653,4,8328,Slum Chemist
0.636,0.908,11,-5.882,0,0.352,0.0587,0,0.673,0.737,182.204,236957,4,8329,The Little Things (feat. Joseph Rose)
0.729,0.742,10,-6.569,0,0.217,0.0209,0.000036,0.135,0.254,150.09,212800,4,8330,POISON KLAN
0.785,0.534,11,-10.19,0,0.296,0.585,0.000193,0.107,0.357,163.956,155141,4,8331,Deadzone
0.672,0.509,6,-10.14,0,0.246,0.0618,0.000266,0.0844,0.279,150.043,143388,4,8332,Drain Your Dreams
0.543,0.624,6,-7.515,0,0.299,0.214,0,0.518,0.281,193.486,319831,4,8333,The Pre-Rolled
0.49,0.636,2,-6.529,1,0.158,0.00458,0,0.0832,0.3,199.89,249600,4,8334,Okay
0.704,0.688,5,-4.942,1,0.0611,0.437,0,0.121,0.632,198.156,135758,4,8335,Be Yours
0.61,0.841,7,-4.579,0,0.0692,0.056,0.00001,0.118,0.431,126.889,198187,4,8336,Glad You Came
0.76,0.794,10,-4.311,0,0.344,0.263,0.00324,0.0996,0.583,165.99,109595,4,8337,Crisis
0.807,0.269,1,-14.226,1,0.0973,0.326,0.119,0.122,0.238,129.912,74736,4,8338,WhateverHelpsYouSleep
0.795,0.887,11,-5.641,0,0.114,0.097,0.000007,0.0996,0.423,166.922,126131,4,8339,It's a Bird! It's a Plane!
0.87,0.341,9,-14.15,1,0.439,0.481,0.0027,0.329,0.436,119.054,160105,4,8340,Alone
0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,8341,Revenge
0.52,0.856,2,-4.228,1,0.0806,0.000193,0,0.157,0.47,160.083,205016,4,8342,bloody valentine
0.713,0.62,0,-4.513,1,0.0422,0.171,0.000001,0.118,0.206,130.09,211785,4,8343,all my friends
0.692,0.729,0,-8.261,1,0.418,0.317,0,0.293,0.327,129.896,260769,4,8344,HURT
0.659,0.716,5,-5.673,0,0.111,0.33,0,0.173,0.437,148.015,212120,4,8345,Let You Down
0.874,0.642,2,-9.475,1,0.259,0.0368,0,0.0627,0.126,204.124,162353,4,8346,Love or Lust (feat. Cheeze Weez)
0.794,0.364,2,-13.181,1,0.373,0.215,0,0.0987,0.159,144.982,112547,4,8347,I'm Tryna Fuck
0.882,0.566,0,-5.265,1,0.406,0.664,0,0.193,0.483,110.048,174555,4,8348,Ultrasound
0.779,0.389,11,-11.822,0,0.339,0.246,0.000016,0.327,0.29,116.756,164441,4,8349,El Chapo
0.754,0.376,10,-12.594,0,0.339,0.0104,0,0.073,0.275,162.038,142289,4,8350,Got It, Got It (feat. 6ix9ine)
0.733,0.592,6,-7.71,0,0.0556,0.0216,0.000264,0.115,0.469,159.979,144431,4,8351,Inxanity
0.807,0.739,9,-7.493,0,0.488,0.156,0,0.146,0.553,188.074,166286,4,8352,Fully Loaded (feat. GT & Nfant)
0.943,0.544,10,-6.292,0,0.0642,0.0336,0,0.0954,0.515,133.012,215423,4,8353,My Dawg
0.852,0.616,0,-4.728,1,0.0747,0.045,0,0.321,0.685,189.516,227600,4,8354,It Wasn't Me
0.846,0.528,1,-7.458,1,0.192,0.471,0,0.251,0.864,141.959,111621,4,8355,Play Wit It
0.685,0.693,0,-7.157,1,0.355,0.0309,0,0.119,0.489,158.004,191401,4,8356,Go Crazy
0.603,0.682,10,-11.363,0,0.467,0.248,0,0.0911,0.394,176.086,174602,4,8357,Ain't No 21
0.703,0.709,9,-6.452,1,0.402,0.00908,0,0.127,0.569,140.998,163340,4,8358,Red Opps
0.762,0.749,9,-6.206,1,0.287,0.126,0.000004,0.275,0.331,140.019,164885,4,8359,Steppin Out
0.834,0.621,7,-6.156,1,0.0821,0.0918,0,0.0759,0.613,140.05,244506,4,8360,Freddy Krueger (feat. Tee Grizzley)
0.65,0.723,1,-5.807,1,0.172,0.311,0,0.412,0.556,146.076,271653,4,8361,Guap
0.59,0.558,8,-6.94,0,0.0378,0.254,0,0.171,0.334,159.996,157043,4,8362,Tapatío
0.82,0.749,11,-6.492,0,0.255,0.0125,0,0.12,0.4,105.028,157977,4,8363,Nasty
0.918,0.743,6,-3.023,1,0.142,0.108,0,0.121,0.805,188.128,193562,4,8364,Baby Sittin
0.789,0.745,11,-9.256,1,0.046,0.27,0.000584,0.17,0.475,182,153680,4,8365,Let Me Know (feat. Ohgeesy)
0.886,0.354,1,-15.511,1,0.552,0.000853,0,0.0731,0.232,200.11,194675,4,8366,Licked Up
0.763,0.223,7,-9.271,0,0.0646,0.0509,0,0.114,0.743,199.954,244999,4,8367,Oh My Gawd (OMG)
0.94,0.826,0,-3.548,1,0.251,0.033,0,0.843,0.839,207.896,175387,4,8368,Ruthless
0.897,0.369,5,-10.875,1,0.223,0.132,0,0.101,0.348,200.008,199368,4,8369,Vintage & Adventurous
0.722,0.903,10,-6.051,0,0.276,0.0811,0,0.303,0.228,193.968,201693,4,8370,I'm Gone
0.544,0.722,11,-5.995,1,0.423,0.00436,0.000011,0.346,0.505,178.204,159164,4,8371,Babe Ruth
0.683,0.776,1,-3.251,0,0.341,0.15,0,0.227,0.223,173.996,188773,4,8372,Yikes
0.758,0.519,10,-10.58,0,0.0395,0.117,0.0742,0.109,0.617,185.744,232773,4,8373,You Know How We Do It - Remastered
0.769,0.752,11,-6,1,0.324,0.031,0.000003,0.0564,0.527,180.45,243107,4,8374,Hip 2 Da Game
0.735,0.797,11,-4.611,0,0.285,0.0174,0,0.62,0.731,170.444,332627,4,8375,Real Muthaphuckkin G's
0.567,0.678,7,-8.442,1,0.209,0.0192,0.000002,0.113,0.777,181.724,288560,4,8376,Bitches Ain't Shit
0.828,0.686,11,-5.689,0,0.218,0.273,0,0.524,0.617,183.426,319373,4,8377,Who Shot Ya? - 2005 Remaster
0.902,0.411,1,-5.311,1,0.217,0.176,0,0.119,0.667,168.14,341427,4,8378,Gettin' It
0.633,0.764,0,-7.212,1,0.323,0.32,0,0.234,0.522,189.942,228173,4,8379,Twinz (Deep Cover 98) (feat. Fat Joe)
0.892,0.455,9,-11.206,1,0.292,0.0181,0,0.344,0.473,185.77,206933,4,8380,Bow Down
0.855,0.52,7,-12.07,1,0.268,0.184,0,0.114,0.402,184.902,264760,4,8381,Gotta Get Mine
0.769,0.675,6,-13.326,1,0.0724,0.000722,0.000149,0.0904,0.803,203.768,252240,4,8382,How I Could Just Kill a Man
0.89,0.716,1,-9.673,1,0.296,0.174,0.000589,0.0657,0.656,199.974,247400,4,8383,Chief Rocka
0.792,0.701,6,-7.198,0,0.283,0.105,0,0.761,0.251,207.78,324373,4,8384,Rosa Parks
0.855,0.743,10,-7.14,0,0.296,0.304,0.000004,0.33,0.715,190.172,336293,4,8385,Drop
0.752,0.782,4,-5.147,0,0.288,0.0483,0,0.34,0.487,181.708,199333,4,8386,Guilty Conscience
0.745,0.734,1,-5.858,0,0.223,0.175,0,0.0534,0.727,172.076,255696,4,8387,Poe the Drop (feat. Future)
0.851,0.442,1,-10.01,1,0.313,0.18,0,0.101,0.323,130.086,147749,4,8388,ColdAsIce
0.778,0.421,9,-11.291,1,0.219,0.65,0.000007,0.258,0.0392,120.039,145816,4,8389,Red Tide (feat. Chris Travis)
0.734,0.645,9,-8.107,1,0.128,0.13,0,0.913,0.279,162,130589,4,8390,La Croix
0.782,0.589,1,-4.827,1,0.189,0.148,0,0.164,0.869,180.876,223547,4,8391,Ms. Fat Booty
0.918,0.734,11,-2.832,0,0.269,0.0296,0.000008,0.191,0.608,194.088,230693,4,8392,ATLiens
0.869,0.68,1,-6.233,1,0.318,0.0416,0.000001,0.0914,0.815,171.038,268400,4,8393,My Name Is
0.658,0.481,1,-5.639,1,0.443,0.108,0,0.705,0.0637,195.116,261429,4,8394,Hold On / Musty Freestyle (feat. Drakeo the Ruler)
0.52,0.742,1,-5.488,0,0.359,0.00766,0,0.414,0.438,117.864,148733,5,8395,Pups (feat. A$AP Rocky)
0.911,0.706,1,-6.327,1,0.295,0.0594,0,0.0822,0.323,184.11,158216,4,8396,Today
0.79,0.577,2,-8.152,0,0.295,0.363,0,0.25,0.535,190.088,210354,4,8397,Big Banc Uchies (feat. Shy Glizzy) - Remix
0.288,0.638,4,-6.935,0,0.0779,0.133,0.0000816,0.14,0.147,132.848,173114,3,8398,I Want It
0.626,0.166,5,-19.993,0,0.205,0.637,0.082,0.116,0.101,153.984,113998,4,8399,Champion
0.362,0.299,6,-12.308,1,0.197,0.298,0.000151,0.109,0.323,184.114,160218,3,8400,Leave Your Things Behind
0.749,0.865,3,-5.228,1,0.0413,0.00536,0,0.198,0.371,111.914,216013,4,8401,Man Of The Year
0.809,0.58,1,-7.253,1,0.348,0.0856,0,0.115,0.146,157.961,212383,4,8402,No Flag (feat. Nicki Minaj, 21 Savage & Offset)
0.782,0.45,7,-6.068,0,0.0485,0.0145,0,0.109,0.105,179.056,179966,4,8403,Can't Hang (feat. PARTYNEXTDOOR)
0.763,0.572,11,-7.312,0,0.0595,0.493,0.00118,0.106,0.25,151.93,190472,4,8404,Drew Barrymore
0.858,0.55,1,-7.559,1,0.112,0.0624,0.00409,0.0746,0.659,123.988,132082,4,8405,Catastrophic
0.866,0.812,5,-4.568,1,0.242,0.00156,0.000162,0.109,0.777,169.985,98701,4,8406,On Me
0.798,0.827,2,-3.817,1,0.0943,0.0255,0.192,0.11,0.142,115.995,121051,1,8407,Witcher
0.894,0.458,6,-10.707,1,0.0393,0.0394,0.000001,0.0989,0.587,116.998,188813,4,8408,Fear the Beast
0.809,0.716,1,-4.777,1,0.244,0.0813,0,0.171,0.242,168.044,120426,4,8409,SUS
0.88,0.613,10,-6.845,0,0.417,0.401,0.000003,0.0968,0.537,157.98,83268,4,8410,Putin
0.598,0.925,6,-3.173,0,0.341,0.476,0,0.338,0.814,141.401,101308,4,8411,GENOCIDE
0.65,0.987,2,-3.996,1,0.31,0.0089,0.000168,0.151,0.532,159.979,127741,4,8412,Retaliation
0.902,0.452,11,-6.865,1,0.145,0.022,0.0546,0.11,0.194,201.042,202388,4,8413,Gangstas & Sippas (feat. Q Da Fool & YG) [Remix]
0.683,0.636,7,-12.096,0,0.0978,0.302,0.498,0.0972,0.615,160.012,142365,4,8414,Tunnel of Love
0.649,0.901,1,-7.684,1,0.278,0.024,0.000279,0.342,0.686,165.074,116323,4,8415,No Trace
0.869,0.646,1,-5.875,0,0.0623,0.0613,0.661,0.113,0.283,128.404,90566,4,8416,Alpha & Omega
0.757,0.659,8,-5.733,1,0.0528,0.273,0,0.0637,0.354,114.044,162105,4,8417,ALOHA
0.774,0.716,1,-7.202,1,0.163,0.032,0.000001,0.0782,0.671,199.99,174000,4,8418,Bitches (feat. 1takejay)
0.739,0.806,8,-5.756,1,0.101,0.0566,0.000066,0.0884,0.152,129.925,193113,4,8419,Rollin Off
0.86,0.553,8,-5.687,1,0.328,0.0178,0.0131,0.685,0.172,162.035,157932,4,8420,GUT$
0.787,0.743,1,-4.206,1,0.0642,0.061,0,0.294,0.454,204.152,300000,4,8421,IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)
0.942,0.583,8,-6.931,0,0.274,0.0437,0,0.14,0.463,105.011,148286,4,8422,Fuck It Up (feat. Mike Sherm)
0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4,8423,BOP
0.883,0.599,11,-5.551,1,0.248,0.0177,0,0.179,0.413,142.976,183011,4,8424,Woah
0.598,0.427,7,-8.764,0,0.0317,0.0546,0.000006,0.21,0.0605,152.938,175721,4,8425,HIGHEST IN THE ROOM
0.7,0.763,0,-7.104,1,0.158,0.00768,0.782,0.0702,0.187,159.992,168548,4,8426,Break the System
0.836,0.631,10,-5.819,0,0.278,0.236,0,0.241,0.475,124.926,144562,4,8427,Abu Dhabi
0.59,0.853,1,-6.03,0,0.541,0.0538,0,0.354,0.401,141.995,138000,4,8428,GangShit
0.822,0.326,8,-13.649,0,0.0975,0.688,0,0.0911,0.506,114.064,152121,4,8429,Do Me Wrong
0.666,0.503,8,-11.036,1,0.126,0.396,0.000052,0.243,0.324,189.932,81032,4,8430,Jiggy
0.488,0.729,2,-7.59,1,0.24,0.14,0,0.393,0.301,134.912,197930,4,8431,No L's
0.846,0.651,7,-5.481,0,0.128,0.634,0,0.125,0.581,140.048,223921,4,8432,Marvelous Day (feat. Lil Uzi Vert & Gunna)
0.803,0.569,1,-6.366,1,0.0705,0.0957,0,0.0976,0.26,190.018,123400,4,8433,Pull Up
0.73,0.666,10,-10.312,0,0.0531,0.243,0.000394,0.145,0.62,163.042,166056,4,8434,PAY ME
0.79,0.47,1,-8.594,1,0.223,0.49,0,0.0884,0.53,126.992,146467,4,8435,untitled 07 | levitate
0.624,0.596,10,-6.645,0,0.698,0.361,0,0.217,0.376,199.545,127950,4,8436,All The Time
0.867,0.403,7,-13.745,1,0.484,0.099,0.00001,0.229,0.59,149.003,167706,4,8437,Local Scammer
0.358,0.479,1,-8.626,0,0.0427,0.806,0.00305,0.237,0.0395,140.052,165590,4,8438,Drugs You Should Try It
0.68,0.641,10,-5.093,0,0.213,0.0121,0,0.142,0.157,189.96,207536,4,8439,Run It Back (feat. 03 Greedo)
0.873,0.729,4,-5.918,0,0.124,0.12,0.000167,0.306,0.575,129.945,180160,4,8440,Anonymous (feat. Smino)
0.827,0.567,7,-5.95,1,0.276,0.183,0,0.121,0.39,189.942,194496,4,8441,Out The Slums (feat. 03 Greedo)
0.684,0.759,4,-2.971,0,0.0778,0.186,0,0.145,0.365,183.848,130435,4,8442,Blurry Nights
0.415,0.55,5,-9.173,1,0.271,0.54,0.000193,0.916,0.601,139.9,124227,4,8443,• SOUL SEARCHER
0.717,0.79,11,-4.213,1,0.2,0.33,0.000125,0.518,0.371,125.985,168784,4,8444,Location
0.59,0.57,10,-4.371,1,0.0378,0.0425,0.000006,0.332,0.0424,192.038,181573,4,8445,Waves
0.838,0.763,10,-11.132,0,0.227,0.0915,0.0000137,0.123,0.544,104.958,224160,4,8446,GO!
0.723,0.656,0,-6.432,1,0.338,0.539,0,0.298,0.155,138.836,201773,4,8447,Under The Sun (with J. Cole & Lute feat. DaBaby)
0.593,0.581,6,-7.723,0,0.361,0.0571,0,0.0977,0.253,176.006,244865,4,8448,Blood Diamonds
0.786,0.701,7,-6.501,0,0.222,0.189,0,0.109,0.601,145.018,175448,4,8449,On the Low (feat. Kodak Black)
0.785,0.479,1,-9.856,1,0.22,0.325,0,0.425,0.343,140.952,173191,4,8450,BREGMA Freestyle 2
0.763,0.822,1,-4.207,1,0.247,0.378,0,0.0937,0.351,134.925,192148,4,8451,No L's
0.68,0.501,6,-7.31,0,0.486,0.024,0.000086,0.162,0.392,132.416,205160,4,8452,JU$T (feat. Pharrell Williams & Zack de la Rocha)
0.732,0.689,2,-6.549,1,0.0438,0.0374,0,0.108,0.19,199.96,183693,4,8453,Yacht Club (feat. Young Thug & Ty Dolla $ign)
0.61,0.569,10,-9.447,0,0.345,0.0398,0,0.337,0.287,162.818,304640,4,8454,The Climb Back
0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0333,0.1,0.28,119.983,256000,4,8455,Dancin - Krono Remix
0.845,0.487,2,-9.513,1,0.337,0.116,0,0.0837,0.631,194.09,125179,4,8456,News Flash
0.905,0.527,6,-11.387,1,0.469,0.301,0,0.0373,0.799,187.908,158825,4,8457,North Sac Baby
0.668,0.559,2,-10.569,1,0.0728,0.236,0,0.152,0.357,192.142,211937,4,8458,Wingz Jeans
0.863,0.928,11,-4.312,0,0.0681,0.104,0.000045,0.137,0.347,114.007,158955,4,8459,Rampage
0.742,0.725,0,-3.319,0,0.051,0.381,0,0.337,0.74,175.058,164122,4,8460,Bout A Bag
0.697,0.493,5,-7.989,0,0.234,0.317,0,0.108,0.25,145.904,187089,4,8461,You the One
0.74,0.485,2,-8.695,1,0.0468,0.717,0.000002,0.0721,0.039,109.954,134636,4,8462,IDK What Love Is
0.823,0.52,1,-4.158,1,0.31,0.053,0,0.121,0.456,179.858,180062,4,8463,Pimp Hoe
0.795,0.582,6,-6.442,1,0.336,0.593,0,0.142,0.329,164.032,261410,4,8464,Roaches
0.76,0.758,7,-5.771,1,0.19,0.0975,0.344,0.31,0.471,150.013,160183,4,8465,Infested
0.463,0.686,1,-6.722,1,0.362,0.00204,0,0.118,0.131,162.584,224288,4,8466,6kFR333STYLE
0.872,0.666,2,-7.628,1,0.364,0.336,0.000001,0.0707,0.527,199.79,127112,4,8467,CANT HAVE IT
0.86,0.575,0,-7.814,1,0.414,0.0165,0,0.101,0.515,160.211,193379,4,8468,Tank
0.868,0.516,10,-11.901,1,0.264,0.157,0,0.102,0.309,120.085,259927,4,8469,Foreign Kix
0.777,0.541,11,-12.814,1,0.453,0.0217,0,0.112,0.464,164.968,155273,4,8470,Slept on Me
0.596,0.459,11,-11.542,0,0.0656,0.397,0.000724,0.114,0.182,170.082,154338,4,8471,TR666
0.672,0.857,11,-5.497,0,0.0442,0.321,0.000003,0.152,0.531,128.04,165056,4,8472,666 Below
0.918,0.48,0,-12.037,1,0.427,0.291,0,0.133,0.47,109.98,149373,4,8473,Hunnid Round
0.511,0.437,7,-8.407,1,0.296,0.00931,0,0.174,0.315,161.181,154074,4,8474,Curfew
0.683,0.732,0,-5.775,0,0.278,0.00664,0,0.327,0.289,139.98,116571,4,8475,RTPT
0.724,0.722,10,-7.153,0,0.326,0.0339,0,0.132,0.246,145.7,184664,4,8476,Chiraq
0.748,0.378,5,-12.824,0,0.293,0.0344,0,0.218,0.353,129.92,148062,4,8477,John Wayne Gacy
0.747,0.733,7,-3.927,1,0.123,0.16,0,0.0834,0.504,139.966,123429,4,8478,Blackheart 39
0.691,0.562,2,-8.204,1,0.0746,0.266,0,0.295,0.268,130.007,133051,4,8479,treehousefreestyle!
0.877,0.553,0,-12.648,1,0.269,0.304,0,0.143,0.589,121.973,220440,4,8480,Bands
0.851,0.49,8,-8.771,0,0.157,0.21,0,0.102,0.355,120.06,216253,4,8481,• I Know
0.574,0.823,0,-4.322,0,0.124,0.116,0,0.0898,0.256,154.053,241307,4,8482,Mama/Show Love (feat. YBN Cordae)
0.773,0.742,5,-5.453,0,0.162,0.00198,0,0.558,0.35,148.949,186843,4,8483,Over Your Head
0.688,0.647,2,-7.258,1,0.19,0.00815,0.000017,0.095,0.195,177.668,164580,4,8484,Got It On Me
0.852,0.745,11,-3.667,0,0.171,0.0313,0,0.0824,0.897,148.007,195681,4,8485,Need It
0.7,0.728,11,-4.057,1,0.704,0.563,0,0.112,0.367,160.015,135000,4,8486,BODYCOUNT (feat. Jasiah)
0.895,0.518,8,-8.502,1,0.347,0.0204,0,0.0953,0.881,150.038,102468,4,8487,TOOTH FAIRY
0.843,0.476,8,-4.179,1,0.375,0.0957,0.472,0.149,0.601,171.324,173793,4,8488,Trinity (5g20)
0.713,0.66,10,-5.969,1,0.087,0.0887,0,0.213,0.674,148.766,167517,4,8489,ECLIPSE
0.772,0.634,10,-6.101,0,0.212,0.135,0,0.432,0.671,160.052,210261,4,8490,Baby Pluto
